# 7: BIG_BENCH query19
13 0 0
Reducer9 Reducer10 1524
Reducer14 Reducer15 2
Map13 Reducer14 1
Reducer8 Reducer9 362
Map11 Reducer7 1
Map12 Reducer9 412
Map5 Reducer2 1
Reducer3 Reducer4 33
Map6 Reducer7 1
Reducer2 Reducer3 1
# 10: BIG_BENCH query21
16 184 838
Map15 1 HK
Map16 1 LA
Reducer5 1 LA
Map1 1 BA
Map10 1 FL
Reducer4 1 FL
Reducer7 1 LA
Reducer6 1 NY
Map13 1 LA
Reducer9 1 BA
Map14 1 LA
Reducer8 1 NY
Map11 1 BA
Map12 1 LA
Reducer3 1 LA
Reducer2 1 FL
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 5: BIG_BENCH query16
9 185 855
Reducer5 1 FL
Reducer4 1 HK
Map1 1 NY
Map8 1 HK
Map9 1 LA
Map6 1 FL
Reducer3 1 HK
Map7 1 LA
Reducer2 1 NY
8
Reducer4 Reducer5 188
Map1 Reducer2 2816
Map8 Reducer3 376
Map9 Reducer3 376
Map6 Reducer2 2668
Reducer3 Reducer4 1638
Map7 Reducer3 376
Reducer2 Reducer3 1704
# 1: BIG_BENCH query11
7 186 860
Map1 1 NY
Reducer4 1 HK
Reducer7 2 FL LA
Map5 1 NY
Map6 1 BA
Reducer3 1 NY
Reducer2 1 NY
6
Map1 Reducer2 9
Reducer7 Reducer3 111
Map5 Map6 90
Map6 Reducer7 223
Reducer3 Reducer4 33
Reducer2 Reducer3 13
# 18: BIG_BENCH query6
11 187 865
Reducer5 1 BA
Reducer4 1 HK
Map10 1 FL
Map1 1 NY
Reducer9 1 LA
Reducer8 2 FL NY
Map11 1 NY
Reducer3 1 LA
Map6 1 BA
Map7 1 BA
Reducer2 1 HK
10
Reducer4 Reducer5 207
Map10 Reducer8 393
Map1 Reducer2 1514
Reducer9 Reducer4 101
Reducer8 Reducer9 886
Map11 Reducer4 70
Reducer3 Reducer4 68
Map6 Reducer2 1516
Map7 Reducer8 643
Reducer2 Reducer3 3029
# 6: BIG_BENCH query17
25 188 871
Map20 1 BA
Map1 1 BA
Map21 1 HK
Map24 1 BA
Map25 1 BA
Map22 1 FL
Map23 1 FL
Map8 1 NY
Map9 1 FL
Reducer18 1 NY
Reducer17 1 LA
Reducer16 1 LA
Reducer15 1 NY
Reducer19 1 BA
Reducer5 1 LA
Reducer4 1 LA
Map10 1 LA
Reducer7 1 NY
Reducer6 1 LA
Map13 1 LA
Map14 1 NY
Map11 1 FL
Map12 1 FL
Reducer3 1 NY
Reducer2 1 HK
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 10: BIG_BENCH query21
16 189 882
Map15 1 FL
Map16 1 HK
Reducer5 1 LA
Map1 1 LA
Map10 1 LA
Reducer4 1 BA
Reducer7 1 FL
Reducer6 1 LA
Map13 1 NY
Reducer9 1 LA
Map14 1 NY
Reducer8 1 HK
Map11 1 FL
Map12 1 NY
Reducer3 1 LA
Reducer2 1 NY
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 11: BIG_BENCH query22
7 190 883
Map1 1 NY
Reducer4 1 FL
Map5 1 NY
Map6 1 BA
Reducer3 1 FL
Map7 1 HK
Reducer2 1 HK
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 4: BIG_BENCH query15
6 191 884
Reducer5 1 BA
Reducer4 1 FL
Map1 1 BA
Map2 1 LA
Map6 1 LA
Reducer3 1 LA
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 10: BIG_BENCH query21
16 192 884
Map15 1 FL
Map16 1 NY
Reducer5 1 NY
Map1 1 LA
Map10 1 HK
Reducer4 1 BA
Reducer7 1 BA
Reducer6 1 BA
Map13 1 NY
Reducer9 1 HK
Map14 1 NY
Reducer8 1 HK
Map11 1 FL
Map12 1 HK
Reducer3 1 NY
Reducer2 1 FL
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 7: BIG_BENCH query19
13 193 884
Reducer5 1 NY
Map1 1 NY
Map10 1 FL
Reducer7 1 BA
Map3 1 FL
Reducer6 1 FL
Reducer9 1 FL
Map13 1 HK
Reducer12 1 LA
Map11 1 HK
Map8 1 FL
Map4 1 NY
Reducer2 1 NY
12
Reducer5 Reducer6 530
Map1 Reducer2 1
Map10 Reducer9 1
Map3 Reducer2 1
Reducer6 Reducer7 1598
Reducer9 Map11 10
Map13 Reducer6 535
Reducer12 Reducer6 535
Map11 Reducer12 25
Map8 Reducer9 1
Map4 Reducer5 100
Reducer2 Map4 100
# 10: BIG_BENCH query21
16 194 886
Map15 1 HK
Map16 1 HK
Reducer5 1 LA
Map1 1 NY
Map10 1 LA
Reducer4 1 BA
Reducer7 1 FL
Reducer6 1 HK
Map13 1 HK
Reducer9 1 NY
Map14 1 HK
Reducer8 1 BA
Map11 1 LA
Map12 1 BA
Reducer3 1 FL
Reducer2 1 FL
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 12: BIG_BENCH query24
19 195 886
Reducer17 3 LA HK FL
Map18 1 BA
Reducer16 2 NY FL
Reducer15 1 LA
Map19 1 NY
Reducer10 3 FL BA HK
Reducer4 3 LA BA NY
Map1 1 BA
Reducer7 1 HK
Reducer9 3 NY LA HK
Reducer14 1 HK
Map13 1 BA
Reducer8 1 FL
Map11 1 NY
Map12 1 BA
Map5 1 HK
Reducer3 1 HK
Map6 1 BA
Reducer2 1 HK
18
Reducer17 Reducer4 146
Map18 Reducer14 1
Reducer16 Reducer17 3506
Reducer15 Reducer16 1702
Map19 Reducer16 1761
Reducer10 Reducer4 443
Map1 Reducer2 1
Reducer7 Reducer8 1
Reducer9 Reducer10 1524
Reducer14 Reducer15 2
Map13 Reducer14 1
Reducer8 Reducer9 362
Map11 Reducer7 1
Map12 Reducer9 412
Map5 Reducer2 1
Reducer3 Reducer4 33
Map6 Reducer7 1
Reducer2 Reducer3 1
# 19: BIG_BENCH query7
11 196 909
Reducer5 1 BA
Map1 1 BA
Reducer4 1 HK
Map10 1 LA
Reducer6 1 LA
Map8 1 LA
Map9 1 FL
Map4 1 BA
Reducer3 1 HK
Reducer2 1 HK
Map7 1 HK
9
Reducer5 Reducer6 11
Map1 Reducer2 1
Reducer4 Reducer5 2877
Map10 Reducer4 1434
Map8 Reducer3 83
Map9 Reducer3 3
Reducer3 Reducer4 1438
Reducer2 Reducer3 3
Map7 Reducer2 1
# 4: BIG_BENCH query15
6 197 915
Reducer5 1 HK
Reducer4 1 FL
Map1 1 FL
Map2 1 LA
Map6 1 NY
Reducer3 1 FL
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 4: BIG_BENCH query15
6 198 925
Reducer5 1 HK
Reducer4 1 BA
Map1 1 BA
Map2 1 NY
Map6 1 HK
Reducer3 1 HK
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 18: BIG_BENCH query6
11 199 927
Reducer5 1 BA
Reducer4 1 FL
Map10 1 LA
Map1 1 NY
Reducer9 1 LA
Reducer8 2 HK BA
Map11 1 LA
Reducer3 1 NY
Map6 1 HK
Map7 1 NY
Reducer2 1 HK
10
Reducer4 Reducer5 207
Map10 Reducer8 393
Map1 Reducer2 1514
Reducer9 Reducer4 101
Reducer8 Reducer9 886
Map11 Reducer4 70
Reducer3 Reducer4 68
Map6 Reducer2 1516
Map7 Reducer8 643
Reducer2 Reducer3 3029
# 4: BIG_BENCH query15
6 200 928
Reducer5 1 BA
Reducer4 1 NY
Map1 1 LA
Map2 1 BA
Map6 1 NY
Reducer3 1 BA
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 10: BIG_BENCH query21
16 201 930
Map15 1 NY
Map16 1 HK
Reducer5 1 LA
Map1 1 FL
Map10 1 NY
Reducer4 1 BA
Reducer7 1 BA
Reducer6 1 HK
Map13 1 FL
Reducer9 1 FL
Map14 1 LA
Reducer8 1 HK
Map11 1 FL
Map12 1 BA
Reducer3 1 FL
Reducer2 1 NY
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 19: BIG_BENCH query7
11 202 932
Reducer5 1 BA
Map1 1 FL
Reducer4 1 HK
Map10 1 LA
Reducer6 1 NY
Map8 1 BA
Map9 1 HK
Map4 1 BA
Reducer3 1 HK
Reducer2 1 HK
Map7 1 HK
9
Reducer5 Reducer6 11
Map1 Reducer2 1
Reducer4 Reducer5 2877
Map10 Reducer4 1434
Map8 Reducer3 83
Map9 Reducer3 3
Reducer3 Reducer4 1438
Reducer2 Reducer3 3
Map7 Reducer2 1
# 3: BIG_BENCH query14
10 203 932
Map1 1 FL
Map10 1 HK
Reducer7 1 FL
Map3 1 BA
Map8 1 FL
Map9 1 LA
Map4 1 LA
Map5 1 HK
Map6 1 FL
Reducer2 1 BA
9
Map1 Reducer2 30
Map10 Map6 20
Reducer7 Reducer2 1
Map3 Map1 20
Map8 Map6 20
Map9 Map6 20
Map4 Map1 20
Map5 Map1 20
Map6 Reducer7 60
# 9: BIG_BENCH query20
6 204 937
Map1 1 HK
Reducer4 3 HK BA FL
Reducer6 1 LA
Map5 1 LA
Reducer3 2 FL LA
Reducer2 3 BA NY HK
5
Map1 Reducer2 601
Reducer6 Reducer3 9
Map5 Reducer6 47
Reducer3 Reducer4 1870
Reducer2 Reducer3 339
# 6: BIG_BENCH query17
25 205 939
Map20 1 NY
Map1 1 FL
Map21 1 NY
Map24 1 BA
Map25 1 BA
Map22 1 HK
Map23 1 LA
Map8 1 NY
Map9 1 LA
Reducer18 1 HK
Reducer17 1 BA
Reducer16 1 LA
Reducer15 1 BA
Reducer19 1 FL
Reducer5 1 BA
Reducer4 1 LA
Map10 1 HK
Reducer7 1 LA
Reducer6 1 BA
Map13 1 LA
Map14 1 HK
Map11 1 LA
Map12 1 HK
Reducer3 1 NY
Reducer2 1 NY
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 1: BIG_BENCH query11
7 206 943
Map1 1 FL
Reducer4 1 BA
Reducer7 2 NY HK
Map5 1 BA
Map6 1 LA
Reducer3 1 HK
Reducer2 1 LA
6
Map1 Reducer2 9
Reducer7 Reducer3 111
Map5 Map6 90
Map6 Reducer7 223
Reducer3 Reducer4 33
Reducer2 Reducer3 13
# 11: BIG_BENCH query22
7 207 944
Map1 1 LA
Reducer4 1 HK
Map5 1 BA
Map6 1 LA
Reducer3 1 FL
Map7 1 LA
Reducer2 1 NY
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 0: BIG_BENCH query10
2 208 950
Map1 1 LA
Reducer2 1 HK
1
Map1 Reducer2 56
# 6: BIG_BENCH query17
25 209 950
Map20 1 LA
Map1 1 BA
Map21 1 NY
Map24 1 LA
Map25 1 HK
Map22 1 NY
Map23 1 HK
Map8 1 LA
Map9 1 LA
Reducer18 1 FL
Reducer17 1 NY
Reducer16 1 HK
Reducer15 1 LA
Reducer19 1 HK
Reducer5 1 HK
Reducer4 1 NY
Map10 1 NY
Reducer7 1 NY
Reducer6 1 FL
Map13 1 LA
Map14 1 HK
Map11 1 LA
Map12 1 FL
Reducer3 1 BA
Reducer2 1 HK
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 19: BIG_BENCH query7
11 210 961
Reducer5 1 BA
Map1 1 BA
Reducer4 1 BA
Map10 1 LA
Reducer6 1 LA
Map8 1 FL
Map9 1 NY
Map4 1 BA
Reducer3 1 BA
Reducer2 1 BA
Map7 1 HK
9
Reducer5 Reducer6 11
Map1 Reducer2 1
Reducer4 Reducer5 2877
Map10 Reducer4 1434
Map8 Reducer3 83
Map9 Reducer3 3
Reducer3 Reducer4 1438
Reducer2 Reducer3 3
Map7 Reducer2 1
# 4: BIG_BENCH query15
6 211 974
Reducer5 1 FL
Reducer4 1 NY
Map1 1 NY
Map2 1 HK
Map6 1 LA
Reducer3 1 HK
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 12: BIG_BENCH query24
19 212 975
Reducer17 3 LA BA FL
Map18 1 LA
Reducer16 2 HK FL
Reducer15 1 NY
Map19 1 NY
Reducer10 3 BA LA NY
Reducer4 3 HK BA LA
Map1 1 HK
Reducer7 1 HK
Reducer9 3 BA NY HK
Reducer14 1 HK
Map13 1 FL
Reducer8 1 BA
Map11 1 NY
Map12 1 BA
Map5 1 FL
Reducer3 1 FL
Map6 1 LA
Reducer2 1 FL
18
Reducer17 Reducer4 146
Map18 Reducer14 1
Reducer16 Reducer17 3506
Reducer15 Reducer16 1702
Map19 Reducer16 1761
Reducer10 Reducer4 443
Map1 Reducer2 1
Reducer7 Reducer8 1
Reducer9 Reducer10 1524
Reducer14 Reducer15 2
Map13 Reducer14 1
Reducer8 Reducer9 362
Map11 Reducer7 1
Map12 Reducer9 412
Map5 Reducer2 1
Reducer3 Reducer4 33
Map6 Reducer7 1
Reducer2 Reducer3 1
# 5: BIG_BENCH query16
9 213 979
Reducer5 1 BA
Reducer4 1 HK
Map1 1 LA
Map8 1 LA
Map9 1 BA
Map6 1 BA
Reducer3 1 BA
Map7 1 BA
Reducer2 1 NY
8
Reducer4 Reducer5 188
Map1 Reducer2 2816
Map8 Reducer3 376
Map9 Reducer3 376
Map6 Reducer2 2668
Reducer3 Reducer4 1638
Map7 Reducer3 376
Reducer2 Reducer3 1704
# 0: BIG_BENCH query10
2 214 981
Map1 1 FL
Reducer2 1 BA
1
Map1 Reducer2 56
# 19: BIG_BENCH query7
11 215 982
Reducer5 1 BA
Map1 1 HK
Reducer4 1 NY
Map10 1 BA
Reducer6 1 FL
Map8 1 BA
Map9 1 FL
Map4 1 FL
Reducer3 1 BA
Reducer2 1 NY
Map7 1 NY
9
Reducer5 Reducer6 11
Map1 Reducer2 1
Reducer4 Reducer5 2877
Map10 Reducer4 1434
Map8 Reducer3 83
Map9 Reducer3 3
Reducer3 Reducer4 1438
Reducer2 Reducer3 3
Map7 Reducer2 1
# 2: BIG_BENCH query12
9 216 982
Reducer5 1 LA
Reducer4 1 BA
Map1 1 HK
Reducer8 1 FL
Map9 1 NY
Reducer3 1 FL
Map6 1 LA
Reducer2 1 LA
Map7 1 BA
8
Reducer4 Reducer5 1
Map1 Reducer2 634
Reducer8 Reducer3 53
Map9 Reducer8 35
Reducer3 Reducer4 35
Map6 Reducer2 34
Reducer2 Reducer3 51
Map7 Reducer8 54
# 16: BIG_BENCH query3
7 217 986
Reducer5 1 FL
Reducer4 1 HK
Map1 1 BA
Reducer6 1 BA
Reducer3 1 HK
Reducer2 1 FL
Map7 1 BA
6
Reducer5 Reducer6 11
Reducer4 Reducer5 13
Map1 Reducer2 12244
Reducer3 Reducer4 15
Reducer2 Reducer3 3487
Map7 Reducer3 6
# 1: BIG_BENCH query11
7 218 991
Map1 1 FL
Reducer4 1 HK
Reducer7 2 FL NY
Map5 1 BA
Map6 1 LA
Reducer3 1 NY
Reducer2 1 LA
6
Map1 Reducer2 9
Reducer7 Reducer3 111
Map5 Map6 90
Map6 Reducer7 223
Reducer3 Reducer4 33
Reducer2 Reducer3 13
# 5: BIG_BENCH query16
9 219 995
Reducer5 1 HK
Reducer4 1 HK
Map1 1 BA
Map8 1 NY
Map9 1 LA
Map6 1 LA
Reducer3 1 NY
Map7 1 NY
Reducer2 1 FL
8
Reducer4 Reducer5 188
Map1 Reducer2 2816
Map8 Reducer3 376
Map9 Reducer3 376
Map6 Reducer2 2668
Reducer3 Reducer4 1638
Map7 Reducer3 376
Reducer2 Reducer3 1704
# 14: BIG_BENCH query27
2 220 998
Map1 1 LA
Reducer2 1 LA
1
Map1 Reducer2 56
# 1: BIG_BENCH query11
7 221 1007
Map1 1 LA
Reducer4 1 LA
Reducer7 2 LA HK
Map5 1 BA
Map6 1 FL
Reducer3 1 BA
Reducer2 1 FL
6
Map1 Reducer2 9
Reducer7 Reducer3 111
Map5 Map6 90
Map6 Reducer7 223
Reducer3 Reducer4 33
Reducer2 Reducer3 13
# 20: BIG_BENCH query9
9 222 1020
Reducer5 1 HK
Reducer4 1 BA
Map1 1 LA
Map8 1 BA
Map9 1 LA
Map6 1 HK
Reducer3 1 HK
Map7 1 NY
Reducer2 1 LA
8
Reducer4 Reducer5 224
Map1 Reducer2 1105
Map8 Reducer3 97
Map9 Reducer4 111
Map6 Reducer2 806
Reducer3 Reducer4 258
Map7 Reducer3 97
Reducer2 Reducer3 635
# 15: BIG_BENCH query2
5 223 1027
Reducer5 1 LA
Reducer4 1 HK
Map1 1 LA
Reducer3 1 NY
Reducer2 1 BA
4
Reducer4 Reducer5 88
Map1 Reducer2 25669
Reducer3 Reducer4 3430
Reducer2 Reducer3 23890
# 4: BIG_BENCH query15
6 224 1031
Reducer5 1 HK
Reducer4 1 BA
Map1 1 HK
Map2 1 BA
Map6 1 LA
Reducer3 1 FL
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 7: BIG_BENCH query19
13 225 1035
Reducer5 1 HK
Map1 1 NY
Map10 1 FL
Reducer7 1 FL
Map3 1 NY
Reducer6 1 FL
Reducer9 1 NY
Map13 1 HK
Reducer12 1 NY
Map11 1 NY
Map8 1 LA
Map4 1 LA
Reducer2 1 FL
12
Reducer5 Reducer6 530
Map1 Reducer2 1
Map10 Reducer9 1
Map3 Reducer2 1
Reducer6 Reducer7 1598
Reducer9 Map11 10
Map13 Reducer6 535
Reducer12 Reducer6 535
Map11 Reducer12 25
Map8 Reducer9 1
Map4 Reducer5 100
Reducer2 Map4 100
# 8: BIG_BENCH query1
6 226 1048
Reducer5 1 HK
Reducer4 1 NY
Map1 1 LA
Map6 1 LA
Reducer3 1 BA
Reducer2 1 HK
5
Reducer4 Reducer5 72
Map1 Reducer2 242
Map6 Reducer2 213
Reducer3 Reducer4 170
Reducer2 Reducer3 524
# 13: BIG_BENCH query26
4 227 1051
Map1 1 LA
Map4 1 HK
Reducer3 2 BA FL
Reducer2 1 HK
3
Map1 Reducer2 1154
Map4 Reducer2 497
Reducer2 Reducer3 1227
# 17: BIG_BENCH query4
5 228 1057
Map1 1 HK
Reducer4 1 NY
Map5 1 LA
Reducer3 1 NY
Reducer2 1 HK
4
Map1 Reducer2 6627
Map5 Map1 2177
Reducer3 Reducer4 9397
Reducer2 Reducer3 13848
# 11: BIG_BENCH query22
7 229 1064
Map1 1 FL
Reducer4 1 BA
Map5 1 FL
Map6 1 FL
Reducer3 1 HK
Map7 1 LA
Reducer2 1 BA
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 16: BIG_BENCH query3
7 230 1064
Reducer5 1 FL
Reducer4 1 LA
Map1 1 HK
Reducer6 1 LA
Reducer3 1 HK
Reducer2 1 BA
Map7 1 NY
6
Reducer5 Reducer6 11
Reducer4 Reducer5 13
Map1 Reducer2 12244
Reducer3 Reducer4 15
Reducer2 Reducer3 3487
Map7 Reducer3 6
# 2: BIG_BENCH query12
9 231 1065
Reducer5 1 HK
Reducer4 1 NY
Map1 1 LA
Reducer8 1 NY
Map9 1 FL
Reducer3 1 FL
Map6 1 NY
Reducer2 1 NY
Map7 1 BA
8
Reducer4 Reducer5 1
Map1 Reducer2 634
Reducer8 Reducer3 53
Map9 Reducer8 35
Reducer3 Reducer4 35
Map6 Reducer2 34
Reducer2 Reducer3 51
Map7 Reducer8 54
# 6: BIG_BENCH query17
25 232 1066
Map20 1 FL
Map1 1 LA
Map21 1 LA
Map24 1 NY
Map25 1 NY
Map22 1 FL
Map23 1 HK
Map8 1 HK
Map9 1 LA
Reducer18 1 LA
Reducer17 1 NY
Reducer16 1 NY
Reducer15 1 HK
Reducer19 1 HK
Reducer5 1 FL
Reducer4 1 FL
Map10 1 HK
Reducer7 1 HK
Reducer6 1 FL
Map13 1 BA
Map14 1 LA
Map11 1 LA
Map12 1 FL
Reducer3 1 LA
Reducer2 1 LA
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 11: BIG_BENCH query22
7 233 1075
Map1 1 LA
Reducer4 1 NY
Map5 1 HK
Map6 1 LA
Reducer3 1 LA
Map7 1 BA
Reducer2 1 BA
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 18: BIG_BENCH query6
11 234 1089
Reducer5 1 LA
Reducer4 1 HK
Map10 1 NY
Map1 1 NY
Reducer9 1 LA
Reducer8 2 LA NY
Map11 1 FL
Reducer3 1 FL
Map6 1 FL
Map7 1 NY
Reducer2 1 BA
10
Reducer4 Reducer5 207
Map10 Reducer8 393
Map1 Reducer2 1514
Reducer9 Reducer4 101
Reducer8 Reducer9 886
Map11 Reducer4 70
Reducer3 Reducer4 68
Map6 Reducer2 1516
Map7 Reducer8 643
Reducer2 Reducer3 3029
# 18: BIG_BENCH query6
11 235 1090
Reducer5 1 HK
Reducer4 1 NY
Map10 1 NY
Map1 1 HK
Reducer9 1 LA
Reducer8 2 FL LA
Map11 1 LA
Reducer3 1 HK
Map6 1 BA
Map7 1 HK
Reducer2 1 BA
10
Reducer4 Reducer5 207
Map10 Reducer8 393
Map1 Reducer2 1514
Reducer9 Reducer4 101
Reducer8 Reducer9 886
Map11 Reducer4 70
Reducer3 Reducer4 68
Map6 Reducer2 1516
Map7 Reducer8 643
Reducer2 Reducer3 3029
# 2: BIG_BENCH query12
9 236 1097
Reducer5 1 FL
Reducer4 1 NY
Map1 1 LA
Reducer8 1 FL
Map9 1 BA
Reducer3 1 BA
Map6 1 HK
Reducer2 1 BA
Map7 1 HK
8
Reducer4 Reducer5 1
Map1 Reducer2 634
Reducer8 Reducer3 53
Map9 Reducer8 35
Reducer3 Reducer4 35
Map6 Reducer2 34
Reducer2 Reducer3 51
Map7 Reducer8 54
# 14: BIG_BENCH query27
2 237 1104
Map1 1 NY
Reducer2 1 HK
1
Map1 Reducer2 56
# 18: BIG_BENCH query6
11 238 1105
Reducer5 1 FL
Reducer4 1 NY
Map10 1 LA
Map1 1 HK
Reducer9 1 BA
Reducer8 2 HK LA
Map11 1 FL
Reducer3 1 HK
Map6 1 BA
Map7 1 NY
Reducer2 1 HK
10
Reducer4 Reducer5 207
Map10 Reducer8 393
Map1 Reducer2 1514
Reducer9 Reducer4 101
Reducer8 Reducer9 886
Map11 Reducer4 70
Reducer3 Reducer4 68
Map6 Reducer2 1516
Map7 Reducer8 643
Reducer2 Reducer3 3029
# 8: BIG_BENCH query1
6 239 1106
Reducer5 1 HK
Reducer4 1 LA
Map1 1 LA
Map6 1 FL
Reducer3 1 FL
Reducer2 1 FL
5
Reducer4 Reducer5 72
Map1 Reducer2 242
Map6 Reducer2 213
Reducer3 Reducer4 170
Reducer2 Reducer3 524
# 9: BIG_BENCH query20
6 240 1106
Map1 1 HK
Reducer4 3 HK NY LA
Reducer6 1 NY
Map5 1 BA
Reducer3 2 FL BA
Reducer2 3 NY FL BA
5
Map1 Reducer2 601
Reducer6 Reducer3 9
Map5 Reducer6 47
Reducer3 Reducer4 1870
Reducer2 Reducer3 339
# 11: BIG_BENCH query22
7 241 1110
Map1 1 NY
Reducer4 1 NY
Map5 1 HK
Map6 1 LA
Reducer3 1 NY
Map7 1 BA
Reducer2 1 LA
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
